time,text,support,against,post_id,year,month
2017年7月28日 23:59:08,['好呀哥'],6,0,339396,2017,7
2017年7月29日 00:20:50,"['顯示更多', '', '5p咩屌你老母', '幫人完成願望唔得嘅，又冇話留tg ，你咁酸仲乜', '屌你5p就酸', '你會唔會睇得自己太高', '我想知佢有咩值得人酸', '酸d乜撚']",5,0,339396,2017,7
2017年7月29日 00:20:15,"['顯示更多', '', '你有啦，你好啊阿妹', '5p咩屌你老母', '幫人完成願望唔得嘅，又冇話留tg ，你咁酸仲乜', '屌你5p就酸', '你會唔會睇得自己太高', '我想知佢有咩值得人酸']",5,0,339396,2017,7
2017年7月29日 01:08:38,['我認輸 不如你直接講個gag係邊啦？定係冇架？'],4,0,339396,2017,7
2020年3月27日 13:20:01,"['Push到有瑜珈達人睇到', '235']",1,1,1946638,2020,3
2020年3月27日 13:52:55,"['係 防暴都好黃下', '178']",3,2,1946638,2020,3
2020年3月27日 14:29:27,"['', 'Fb電話睇翻係同樓主啲圖一樣嘅頭4個字', '75']",0,1,1946638,2020,3
2020年3月27日 13:21:41,['原來藍嘅'],61,0,1946638,2020,3
2020年3月27日 13:39:41,"['顯示更多', '佢係純粹藍', '佢以為自己好醒咁,搵得幾個臭錢又睇唔起人', '55']",0,1,1946638,2020,3
2020年3月27日 13:32:00,"['好多followers 希望唔好有絲打比佢呃咗', '', '', '一開始又喺social media扮曬中立咁', '', '幫手推爆佢 唔好比錢佢賺', '似係黃轉藍？', '扮 把口毒到咁']",46,0,1946638,2020,3
2020年3月27日 14:03:48,"['推', '', '', '', '寧化飛灰 不作浮塵 光復香港 時代革命', '39']",2,5,1946638,2020,3
2020年3月27日 13:26:05,"['ching咩意思', '32']",1,1,1946638,2020,3
2020年3月27日 13:33:46,"['ching咩意思', '佢係純粹藍', '20']",0,1,1946638,2020,3
2020年3月27日 14:04:24,"['下 其實你d證據證明到d 咩 我完全唔明你表達緊咩', '18']",2,1,1946638,2020,3
2020年3月27日 14:12:54,"['證明左D咩', '一係你screenshot 佢wtsapp個profile', '15']",1,2,1946638,2020,3
2020年3月27日 20:21:26,"['其實有一種人係""激進版港豬""', '佢地唔支持黃 支持班狗只係單純""唔想亂"" 想過D安穩生活 食下野行下街', '但同時地佢地又會屌政府冇用搞到今時今日咁', '可以話佢地係藍又藍唔晒', '', '利申: 公司有一班', '唔好美化左佢地', '睇完你咁講只係覺得佢地係最撚自私嗰班藍絲']",11,0,1946638,2020,3
2020年3月27日 14:17:55,"['值得諗吓，嗰陣應該未興黃店藍店', '11']",1,1,1946638,2020,3
2020年3月27日 17:13:14,['咁同呢間轉藍店有咩關係？'],8,0,1946638,2020,3
2020年3月27日 13:19:00,"['help push', '9']",1,1,1946638,2020,3
2020年3月27日 15:10:05,"['顯示更多', 'ching咩意思', '哦，黑社會都有好人', '咁共產黨都應該有', 'On9', '黃=好人？', '黑社會又唔可以有政治立場？', '你個人都真係錯撚哂', '7']",0,1,1946638,2020,3
2020年3月27日 21:46:37,"['', 'Fb電話睇翻係同樓主啲圖一樣嘅頭4個字', 'ehh 4個字就夠架啦？話唔定同行插贓嫁禍', '6']",0,1,1946638,2020,3
2020年3月27日 14:47:27,"['顯示更多', 'Pin咗', 'I mean 你whatsapp cap 圖啊', 'Wts 都算係私人?但fb唔係', '唔想瀨野', '頭4個字啱有幾難 爆佢電話又有咩問題', '6']",0,2,1946638,2020,3
2020年3月27日 14:59:37,"['顯示更多', '所以宜家係藍店', '同意既 真係未見過人黃轉藍 講左兄弟爬山咁多個月', '你唔妥個d激進派既咪唔好理囉', '如果因為有人激進而轉去藍營 直情九唔搭八 藍個邊重激進 咁多個手足都受終生傷殘既傷 而藍個邊個個行得走得', 'exactly 好多藍絲勁厚臉皮扮中立', '相反未見過黃扮中立', '因為好多人都係港豬(中立,不理政治) 反送中運動之後覺醒做黃', '係d傻閪藍絲 無論點,輪據 最鐘意講大話扮中立增強自己說服力']",6,1,1946638,2020,3
2023年12月20日 05:36:45,['好彩跌咗起冷氣平台'],0,0,3582249,2023,12
2023年9月29日 09:20:33,['冇得食燈籠，唔去！'],1,0,3514018,2023,9
2023年9月29日 09:19:27,['定係想玩sis lin餅'],1,0,3514018,2023,9
2023年9月29日 08:29:21,['我陪羊..'],0,0,3514018,2023,9
2023年2月28日 07:04:18,['你係咪19年果陣成日無啦啦鳩叫果啲人？'],4,0,3319911,2023,2
2022年10月22日 15:23:01,[],3,0,3188739,2022,10
2022年10月22日 14:23:14,"['我試過一次', '嗰陣唔記得咗做錯乜俾老母打撚到仆街', '我入咗房鎖門結果疆持太耐急尿逼住痾落街', '之後有保安拎電筒照我唔敢望出窗', '結果嗰晚男女子混合雙打', '1']",0,1,3188739,2022,10
2022年10月22日 15:23:53,['八號風球時'],0,0,3188739,2022,10
2022年10月22日 14:20:28,"['我都係第一次聽人會屙尿落街', '掟雞蛋就試過']",0,0,3188739,2022,10
2022年10月22日 14:05:11,['細細個一定有機會屙尿落街'],1,0,3188739,2022,10
2022年9月7日 06:53:58,"['會又點 你落街做乜先', '行下郁下個人']",11,1,3138089,2022,9
2022年9月7日 06:53:27,"['會又點 你落街做乜先', '8']",0,1,3138089,2022,9
2022年9月7日 07:05:09,"['熱死辣辣喺office嘆冷氣仲好啦', '除非你話食煙 有野買先落去姐', '7']",0,2,3138089,2022,9
2022年9月7日 06:57:54,"['買杯咖啡都要掛', '6']",0,1,3138089,2022,9
2022年9月7日 08:04:17,['有陣3點3會出去洗樓叫雞'],5,0,3138089,2022,9
2022年9月7日 07:58:57,"['坐太冷氣房太耐真係會想出室外hea陣', '我座野中間有成層係個空中花園長期唔同公司既人係度放break', '大家成日見仲好易識到人', '5']",0,2,3138089,2022,9
2022年9月7日 07:45:35,"['試過幾次去剪頭髮', '3']",0,1,3138089,2022,9
2022年9月7日 07:39:48,"['我想落街見工', '但跨區']",3,0,3138089,2022,9
2022年9月7日 07:03:13,['落去散下步休息下'],3,0,3138089,2022,9
2022年9月7日 07:50:00,"['熱死辣辣喺office嘆冷氣仲好啦', '除非你話食煙 有野買先落去姐', '咪係，office樓下商場咁靚，買個咖啡hea陣都好過出街熱']",2,0,3138089,2022,9
2022年9月7日 08:01:09,['我會返屋企瞓到第二日'],1,0,3138089,2022,9
2022年9月7日 07:48:58,"['買杯咖啡都要掛', '成日飲咖啡有冇害？', '唔知，淨係知坐足全日唔行下有害']",1,0,3138089,2022,9
2022年9月7日 07:09:26,"['落去買咖啡', '飲完先返去']",1,0,3138089,2022,9
2022年9月7日 07:04:24,['諗起DJ個mv'],1,0,3138089,2022,9
2022年9月7日 06:56:51,"['扮食煙', '1']",0,1,3138089,2022,9
2022年9月7日 06:55:32,['Tea time'],1,0,3138089,2022,9
2022年9月7日 15:47:00,['成日3點就行去唐人街食pho'],0,0,3138089,2022,9
2022年9月7日 15:39:40,"['顯示更多', '點扮，個身都冇煙味', '正常講落去唞下氣', '自己識做d唔好超過20分鐘正常唔會嘈你d咩掛', '', '你老細真係咁仆街你咪真係買包煙放係度由佢燒等d衫吸哂d煙味囉', '一陣老細隊支煙埋黎叫你索兩啖']",0,0,3138089,2022,9
2022年9月7日 14:12:01,"['試過幾次去剪頭髮', '聽講有人會去做尖', '去叫雞都有']",0,0,3138089,2022,9
2022年9月7日 13:57:20,"['顯示更多', '扮食煙', '點扮，個身都冇煙味', '正常講落去唞下氣', '自己識做d唔好超過20分鐘正常唔會嘈你d咩掛', '', '你老細真係咁仆街你咪真係買包煙放係度由佢燒等d衫吸哂d煙味囉', '0']",0,1,3138089,2022,9
2022年9月7日 13:39:47,"['扮食煙', '點扮，個身都冇煙味', '0']",0,1,3138089,2022,9
2022年9月7日 11:51:18,"['顯示更多', '聽講有人會去做尖', '我識人一個禮拜2次11點去做尖，食埋飯先返', '', '佢係上市公司做', '8點前走唔算還啦', '', '我以前返10點，lunch兩個鐘，但12am先收工就叫還喇']",0,0,3138089,2022,9
2022年6月16日 13:49:37,['又要擺又要遮IG名'],5,0,3043186,2022,6
2022年6月16日 16:43:43,[],2,0,3043186,2022,6
2022年6月16日 14:07:36,"['屌你老母咩狗屎垃圾都擺上黎想公審人', '我屌你老母，係咪屌左你老母呀', '當呢度fb?']",2,0,3043186,2022,6
2022年6月16日 13:58:54,['我同成日同兩隻貓講打扁佢地，但每次都係佢地打我'],1,0,3043186,2022,6
2022年6月16日 13:57:21,['毒撚真係煩'],1,0,3043186,2022,6
2022年6月16日 15:08:54,['wingy.ii'],0,0,3043186,2022,6
2022年6月16日 13:50:02,['禽獸養寵物'],0,0,3043186,2022,6
2022年6月16日 13:47:56,"['', '', '好擔心隻狗安全']",0,9,3043186,2022,6
2022年3月27日 00:58:44,['.............'],5,0,2943849,2022,3
2022年3月27日 01:01:47,['36樓。。。 點解唔dum埋最重要個樣'],2,1,2943849,2022,3
2022年3月27日 04:35:41,"['做乜又loop番呢單野?', '17年前今日']",0,0,2943849,2022,3
2022年3月27日 01:12:48,['公屋仔抵比人飛啦'],0,0,2943849,2022,3
2022年3月27日 01:06:26,"['做乜又loop番呢單野?', '0']",0,1,2943849,2022,3
2022年3月27日 01:05:54,['港英年代係'],0,0,2943849,2022,3
2022年3月27日 01:05:34,"['放上網叫人嚟擰啦', '唔好晒左D野']",0,0,2943849,2022,3
2022年3月27日 01:03:41,['溝到女未'],0,0,2943849,2022,3
2022年3月27日 00:57:45,"['電視機 電腦 廚具 衣物……', '失戀青年全屋物件掟落街', '', '【本報訊】天水圍天悅出現高空擲物狂徒，一名青年疑受失戀打擊精神大受刺激，昨日瘋狂地將屋內的家具、電器及雜物等掟落街中，警方接報封鎖現場，與擲物狂徒對峙期間，他仍不停拋下大小物件，最後屋內除重型電器及床外，幾乎全被他拋清光，幸而未有傷及途人。事件擾攘兩個多小時後，警方破門入屋將狂徒制服送院，他涉嫌高空擲物被扣查。', '', '青年疑失戀，不停將屋內電器及雜物擲落街上，警方將現場封鎖，地上滿布被擲下的家具及雜物。', '', '青年所住單位事發後空空如也，只剩下幾件大型家具及電器。', '', '被男事主擲下的一張床褥，從三十六樓飛下街中。', '', '', '發狂擲物落街的男事主，不時在屋內大聲呼叫。']",7,6,2943849,2022,3
2020年12月29日 17:54:47,['1'],1,1,2345819,2020,12
2020年12月29日 17:41:51,['好凍'],1,1,2345819,2020,12
2020年8月7日 09:56:23,"['屌你老母限聚令~~~', '抵你死啦', '', '', '中國幾時出招 仲忍到？', 'https://www.treasury.gov/resource-center/sanctions/OFAC-Enforcement/Pages/20200807.aspx', '', '美帝版老豆搵仔', '仲唔拉人？']",1,0,2144291,2020,8
2020年8月7日 09:56:22,"['屌你老母限聚令~~~', '抵你死啦', '', '', '中國幾時出招 仲忍到？', '係我就唔忍', '', '反制裁 侵侵', '1']",0,1,2144291,2020,8
2020年8月10日 09:26:25,['轉載網上圖片'],0,0,2144291,2020,8
2020年8月10日 09:24:16,"['顯示更多', '好開心呀 啊寶', '是日電台', '', '飲香檳之前，你有一樣野唔記得咗做....', 'https://lih.kg/2144365', '- 分享自 LIHKG 討論區', '做曬啦', '我call 完就走的電台', '', '[至少34名手足上庭！] 8月11號法庭聲援（懇請大家抽空出席）', 'https://lih.kg/2149579', '- 分享自 LIHKG 討論區']",0,0,2144291,2020,8
2020年8月8日 10:04:43,"['顯示更多', '好開心呀 啊寶', '是日電台', '', '飲香檳之前，你有一樣野唔記得咗做....', 'https://lih.kg/2144365', '- 分享自 LIHKG 討論區', '做曬啦', '台', '電', '日', '是', '', '', '{清潔網絡}藍屍陣營即將土崩瓦解!', 'https://lih.kg/2146386', '- 分享自 LIHKG 討論區']",0,0,2144291,2020,8
2020年8月7日 21:52:36,"['同感', '']",0,0,2144291,2020,8
2020年8月7日 11:07:14,"['顯示更多', '好開心呀 啊寶', '是日電台', '', '飲香檳之前，你有一樣野唔記得咗做....', 'https://lih.kg/2144365', '- 分享自 LIHKG 討論區', '做曬啦', '入嚟吹下水']",0,0,2144291,2020,8
2020年8月7日 11:01:46,"['好開心呀 啊寶', '是日電台', '', '飲香檳之前，你有一樣野唔記得咗做....', 'https://lih.kg/2144365', '- 分享自 LIHKG 討論區', '0']",0,1,2144291,2020,8
2020年8月7日 10:11:15,[],0,0,2144291,2020,8
2020年8月7日 10:08:55,"['飲酒唱歌慶祝', '', '落街會唔會有TG']",0,0,2144291,2020,8
2020年8月7日 10:08:34,"['係到睇緊tvb幾時報', '強烈反對~~~', '石頭 腳~~·', '後果自負', '干涉內政']",0,0,2144291,2020,8
2020年8月7日 10:03:08,"['係到睇緊tvb幾時報', '0']",0,1,2144291,2020,8
2020年8月7日 10:02:30,['成家好興奮'],0,0,2144291,2020,8
2020年8月7日 10:02:20,['即刻係屋企開香檳慶祝'],0,0,2144291,2020,8
2020年8月7日 09:59:19,"['好開心呀 啊寶', 'me too']",0,0,2144291,2020,8
2020年8月7日 09:58:32,"['屌你美帝今鋪真係國家級起底', '- 分享自 LIHKG 討論區', 'https://lih.kg/qrcEHtX']",0,0,2144291,2020,8
2020年8月7日 09:57:22,"['開左支紅酒', '想落街啊屌']",0,0,2144291,2020,8
2020年8月7日 09:57:06,"['好開心呀 啊寶', '0']",0,2,2144291,2020,8
2020年8月7日 09:57:05,"['開左支紅酒', '0']",0,1,2144291,2020,8
2020年8月7日 09:56:50,"['屌你老母限聚令~~~', '抵你死啦', '', '', '中國幾時出招 仲忍到？', '係我就唔忍', '', '反制裁 侵侵', '唔比佢用人民幣', '石頭 腳']",0,0,2144291,2020,8
2020年5月10日 04:53:37,['最中意涼下冷氣'],3,1,2010253,2020,5
2020年5月10日 04:51:27,['行街又唔犯法'],3,1,2010253,2020,5
2020年5月10日 04:50:44,['最中意行街'],3,1,2010253,2020,5
2020年5月10日 05:27:13,"['落就得，唔使black bloc', '1']",0,1,2010253,2020,5
2020年5月10日 04:57:20,['可以帶埋老母就最好啦，做個孝順仔女！'],2,1,2010253,2020,5
2020年5月10日 04:54:47,['每個商場買支水飲下，keep返張單，我有消費架'],2,1,2010253,2020,5
2020年5月10日 04:52:43,['封咗咪行另一個囉'],2,1,2010253,2020,5
2020年5月10日 05:37:58,"['我就最中意SHK嘅，可以嘅話咪行咗SHK嘅商場先囉', '封咗嘅先去行其他商場']",0,0,2010253,2020,5
2020年5月10日 05:36:04,"['落就得，唔使black bloc', '行街中意著咩都得啦']",0,0,2010253,2020,5
2020年5月10日 05:34:47,"['唉 依家俾班狗搞到啲商戶做唔到生意', '真係要行多啲幫襯多啲先得']",0,0,2010253,2020,5
2020年5月10日 05:31:35,"['睇黎有mon post狗入咗黎', '每個comment dislike', '係咪好驚我地行街呀']",0,0,2010253,2020,5
2020年5月10日 05:25:56,['食個飯先！ 食完再行過！'],1,1,2010253,2020,5
2020年5月10日 05:22:29,"['遲ｄ會唔會封曬所有商場', '咁都無辦法']",1,1,2010253,2020,5
2020年5月10日 05:22:25,"['推，夏天熱涼下冷氣', '黑警未個個星期去收人皮', '1']",1,1,2010253,2020,5
2020年5月10日 05:21:18,"['同母親大人行緊街', '孝順仔！']",0,0,2010253,2020,5
2020年5月10日 05:21:05,"['行緊', '好正，又有免費冷氣，行到唔想走']",0,0,2010253,2020,5
2020年5月10日 05:01:23,['依家咁鬼熱，冷氣費又貴，落商場涼下冷氣好過'],1,1,2010253,2020,5
2020年5月10日 04:58:16,['心動不如行動！'],1,1,2010253,2020,5
2020年5月10日 04:56:36,"['唔好再講邊區要人，區區都要人！', '個個商場都要人！', '一個商場封左咪行另一個囉，全港有咁多商場可以行', '唔知去邊嘅仔女咪去返自己區嘅商場囉', '武漢肺炎底下，幫手刺激香港經濟，人人有責！', '快啲出門口shopping啦', 'P牌仔幫推', '一齊行街街']",0,0,2010253,2020,5
2020年4月7日 09:14:44,"['佢地覺得著緊運動衫就唔會中招', '260']",3,4,1962547,2020,4
2020年4月7日 09:17:18,['有錢買樓無錢買口罩'],72,3,1962547,2020,4
2020年4月7日 09:08:17,"['唔你老母啊！將軍澳海邊咁撚多人跑步跑到扯曬蝦 散步又唔戴 你地互吸口水啦！', '由得佢地死啦', '54']",2,3,1962547,2020,4
2020年4月7日 10:51:54,"['其實咁，你戴住口罩，濕左都係冇撚用', '另外，平時夜晚邊度有好多人跑步，突然多左班懶健康踩單車跑步行山', '都話架唔 唔洗戴口罩', '唔怕', '11']",1,1,1962547,2020,4
2020年4月7日 11:02:17,"['全程戴足黎跑 真心好撚焗', '係架 落街買嘢戴住口罩都真心好撚焗', '你估大家想架？', '', '屌你老母柒婆屌你老母支那', '12']",5,1,1962547,2020,4
2020年4月7日 11:06:11,"['同行山班撚屌一樣', '而家仲多唔多日行山？', '熱門行山徑好多', '例如龍脊獅子山菠蘿山個d', '多數係打卡撚', '真行山撚會揀d冷門路線就無乜人', '6']",0,1,1962547,2020,4
2020年4月7日 09:16:36,"['佢地覺得著緊運動衫就唔會中招', '跑步唔會噴口水']",14,9,1962547,2020,4
2020年4月7日 11:12:44,"['d病毒見你做緊運動就會避開', '4']",0,1,1962547,2020,4
2020年4月7日 13:26:11,"['全程戴足黎跑 真心好撚焗', '棺材仲撚焗呀', '4']",2,1,1962547,2020,4
2020年4月7日 11:35:41,['我覺得應該搵膠紙封撚咗口鼻噉跑'],2,0,1962547,2020,4
2020年4月7日 11:35:11,"['其實咁，你戴住口罩，濕左都係冇撚用', '另外，平時夜晚邊度有好多人跑步，突然多左班懶健康踩單車跑步行山', '所以一直都叫人戴豬嘴跑步，得少少人聽', '師兄應該係好跑得', '平時有練開嘅我，10分鐘跑咗2k就收咗皮', '慢到仆街，仲要好似有高山症咁', '2']",0,1,1962547,2020,4
2020年4月7日 11:03:39,"['其實咁，你戴住口罩，濕左都係冇撚用', '另外，平時夜晚邊度有好多人跑步，突然多左班懶健康踩單車跑步行山', '都話架唔 唔洗戴口罩', '唔怕', '直頭咪撚跑啦，人地唔戴口罩你又死 你口罩濕撚哂又係死', '3']",1,1,1962547,2020,4
2020年4月7日 21:37:12,"['我帶口罩落街', '出到海旁先除 用口罩夾裝住放係腰包 跑完帶返', '跑果陣盡量同其他人保持距離 避開d人', '', '利申: 鰂魚涌']",1,0,1962547,2020,4
2020年4月7日 14:29:55,['淨係搭𨋢已經一定要戴啦'],1,0,1962547,2020,4
2020年4月7日 13:04:40,"['其實咁，你戴住口罩，濕左都係冇撚用', '另外，平時夜晚邊度有好多人跑步，突然多左班懶健康踩單車跑步行山', '咁個防水層拎黎裝飾用？', '你做運動呀，跑步嘅水氣口水量同平時根本唔同，唔信你咪不斷噴濕個口罩，睇吓之後佢滲唔滲水？而且唔係點解唔可以洗口罩囉', '但係我見kkwong 試口罩都係直接用噴胡噴啲口罩，睇佢有冇漏水', '當然，你都可以話kkwong 唔專業', '1']",0,1,1962547,2020,4
2020年4月7日 12:57:37,"['其實咁，你戴住口罩，濕左都係冇撚用', '另外，平時夜晚邊度有好多人跑步，突然多左班懶健康踩單車跑步行山', '咁個防水層拎黎裝飾用？', '你做運動呀，跑步嘅水氣口水量同平時根本唔同，唔信你咪不斷噴濕個口罩，睇吓之後佢滲唔滲水？而且唔係點解唔可以洗口罩囉', '咁就唔好跑啦']",1,0,1962547,2020,4
2020年4月7日 12:33:54,"['全程戴足黎跑 真心好撚焗', '係架 落街買嘢戴住口罩都真心好撚焗', '你估大家想架？', '', '屌你老母柒婆屌你老母支那', '屌會缺氧架大佬拎買嘢同跑步比', '屌你一係跑慢d 一係咪撚跑', '唔好出黎害鳩人', '1']",0,1,1962547,2020,4
2020年4月7日 12:04:34,"['之前啲踢波打波撚仲撚衰', '好似運動大撚哂咁', '好多人覺得「識嘅人唔會中」']",1,0,1962547,2020,4
2020年4月7日 12:04:00,"['其實企街邊吸煙果D人，噴出來既煙會唔會有我完全唔敢係佢地附近經過', '1']",0,1,1962547,2020,4
2020年4月7日 11:53:48,"['佢地覺得著緊運動衫就唔會中招', '唔記得睇過邊個哲學家本書講', '地球7成人都係港豬mode', '1']",0,1,1962547,2020,4
2020年4月7日 11:44:43,"['呢排跑步都有戴住跑', '呢排唔太熱都冇咩汗', '個口罩唔會濕']",2,1,1962547,2020,4
2020年4月7日 11:43:51,"['顯示更多', '所以一直都叫人戴豬嘴跑步，得少少人聽', '師兄應該係好跑得', '平時有練開嘅我，10分鐘跑咗2k就收咗皮', '慢到仆街，仲要好似有高山症咁', '其實唔係呀，我都係15~20分鐘', '我覺得加埋負重嚟短跑都幾好', '戴左口罩唔夠氣咪減返時間降低跑速']",1,0,1962547,2020,4
2020年3月27日 06:04:45,['最後嗰個隔1.5米行'],1,0,1945944,2020,3
2020年3月27日 06:10:23,"['咁鍾意ig story tag人 不如整個#黃店外賣challengeaccepted?', 'https://lih.kg/1945867', '- 分享自 LIHKG 討論區']",0,0,1945944,2020,3
2020年1月29日 07:24:56,"['冇跑成個星期了', '無埋康文全世界都唔洗做運動']",3,0,1850377,2020,1
2020年1月29日 07:24:56,['老豆今日跑左'],2,0,1850377,2020,1
2020年1月29日 07:33:47,"['帶唔帶mask 跑', '帶左點跑？', '1']",0,1,1850377,2020,1
2020年1月29日 07:26:19,"['有 都幾多人跑', '天晉<->康城', '1']",0,1,1850377,2020,1
2020年1月29日 22:22:36,"['唔做運動抵抗力差', '死得仲快', '天氣咁好梗係要跑']",0,0,1850377,2020,1
2020年1月29日 20:23:49,"['有 都幾多人跑', '天晉<->康城', '我都係跑哩條', '咁開楊大風應該無事掛']",0,0,1850377,2020,1
2020年1月29日 20:20:59,"['上個禮拜帶住口罩跑咗次', '跑到一半嗰口罩已經濕透', '仲衰過唔帶', '之後就無跑']",0,0,1850377,2020,1
2020年1月29日 07:35:00,['少人咪跑得'],0,0,1850377,2020,1
2020年1月29日 07:34:59,"['帶唔帶mask 跑', '帶左點跑？', '好多人帶住跑']",0,0,1850377,2020,1
2020年1月29日 07:31:25,"['帶唔帶mask 跑', '0']",0,1,1850377,2020,1
2020年1月29日 07:29:31,['凍撚到'],0,0,1850377,2020,1
2020年1月29日 07:25:08,"['冇跑成個星期了', '啱啱想落去跑 樓下平台比較空曠 希望冇事']",0,0,1850377,2020,1
2020年1月29日 07:24:53,"['冇跑成個星期了', '有，因為我樓下條單車徑無咩人，隨便跑']",0,0,1850377,2020,1
2020年1月28日 04:23:52,"['係啊無人講', '無人講未你講囉 但原來你又淨係識講單野無人講', '咁撚難講就咪撚講啦', '7']",0,1,1848166,2020,1
2020年1月28日 04:25:19,"['幫你推爆佢！無人講！', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '戇鳩鳩']",1,0,1848166,2020,1
2020年1月28日 04:41:38,['徐步高冇人理？？'],0,0,1848166,2020,1
2020年1月28日 04:38:11,['無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？無人理喇？'],0,0,1848166,2020,1
2020年1月28日 04:37:14,"['你想點樣理', '你想我地做啲咩', '日日淨係討論？', '傾下點樣維持住公眾關注']",0,0,1848166,2020,1
2020年1月28日 04:29:20,['樓主話吹雞入黎講啊'],0,0,1848166,2020,1
2020年1月28日 04:29:13,[],0,0,1848166,2020,1
2020年1月28日 04:28:06,"['你想點樣理', '你想我地做啲咩', '日日淨係討論？', '0']",0,1,1848166,2020,1
2020年1月28日 04:28:05,"['係啊無人講', '無人講未你講囉 但原來你又淨係識講單野無人講', '咁撚難講就咪撚講啦', '而家咪講緊囉！一條友講條撚啊？緊係要吹雞一齊講架啦', '［回帶］連登如何利用焦慮製造冷漠', 'https://lih.kg/1725801', '- 分享自 LIHKG 討論區', '', '學下點開post再講喇']",0,0,1848166,2020,1
2020年1月28日 04:27:02,"['係啊無人講', '無人講未你講囉 但原來你又淨係識講單野無人講', '咁撚難講就咪撚講啦', '而家咪講緊囉！一條友講條撚啊？緊係要吹雞一齊講架啦', '0']",0,1,1848166,2020,1
2020年1月28日 04:26:02,['樓主表示單野無人講啊 比d反應佢喇'],0,0,1848166,2020,1
2020年1月28日 04:22:29,['重要野就無人理，777開個記招就出幾個po'],6,4,1848166,2020,1
2019年12月31日 04:44:55,"['［最後幾個鐘］要出絕招喇 德國聯署機！全中文版！', 'https://lih.kg/1804848', '- 分享自 LIHKG 討論區', '！最後今日！', '', '德國聯署', '仲差2萬幾人！', '(⌐■-■)(⌐■-■)(⌐■-■)', 'https://lih.kg/1804609', '', 'https://epetitionen.bundestag.de/petitionen/_2019/_09/_01/Petition_98731.html', '幫推！ 置頂pls']",0,0,1804957,2019,12
2019年10月22日 09:41:53,['入嚟就係為咗睇張床褥'],64,0,1669475,2019,10
2019年10月22日 09:40:27,['★﹏。失戀中++/／請勿打擾..*＊'],25,0,1669475,2019,10
2019年10月22日 09:42:24,"['呢位巴打走得太前', '12']",0,1,1669475,2019,10
2019年10月22日 12:54:00,['睇咗咁多年都未明佢點dum張床褥'],10,0,1669475,2019,10
2019年10月22日 13:05:05,"['話咁快原來已經10幾年', '當年真係覺得佢係on9仔一條,同班同學指撚住黎恥笑', '今日再睇番真係笑唔出']",2,0,1669475,2019,10
2019年10月22日 10:56:18,['old news is so exciting'],2,0,1669475,2019,10
2019年10月22日 10:05:02,['屌 張床褥'],2,0,1669475,2019,10
2019年10月22日 10:14:13,['見到標題已經笑咗'],1,0,1669475,2019,10
2019年11月28日 13:18:46,['屌 笑撚死 樓豬失戀牙？'],0,0,1669475,2019,11
2019年11月28日 13:17:09,[],0,0,1669475,2019,11
2019年10月22日 13:03:26,['柴灣失戀青年'],0,0,1669475,2019,10
2019年10月22日 12:57:26,['好耐都冇睇過'],0,0,1669475,2019,10
2019年10月22日 12:56:29,['個窗大到掉床玉？'],0,0,1669475,2019,10
2019年10月22日 12:21:03,['sbt'],0,0,1669475,2019,10
2019年10月22日 11:16:30,"['值得參考', '下次發夢到有狗經過', 'HA']",0,0,1669475,2019,10
2019年10月22日 11:03:35,"['想幫南亞手足嘅 麻煩入嚟推', '', '[擴大戰線] [行動] 與其嘈加泰集會 不如唔搞呢個', 'https://lih.kg/1668190', '- 分享自 LIHKG 討論區']",0,0,1669475,2019,10
2019年11月21日 05:22:57,"['樓猪中學生', '豬', '豬', '你地都係豬']",0,0,1743056,2019,11
2019年11月20日 22:59:19,"['樓猪中學生', '0']",0,1,1743056,2019,11
2019年11月20日 22:57:52,['打漏個褲字-.-屌'],0,0,1743056,2019,11
2019年11月20日 22:57:30,"['我唔知', '我睇唔到']",0,0,1743056,2019,11
2019年11月17日 08:18:00,['咁係搞到消防渣喎'],2,0,1730649,2019,11
2019年11月17日 08:16:37,['去理大救人'],2,0,1730649,2019,11
2019年11月17日 08:44:32,['係要街坊落街 唔係call狗署'],1,0,1730649,2019,11
2019年11月17日 08:41:03,"['入緊夢，但乜都裝都無會唔會係負累？', '街坊自己保護自己']",0,0,1730649,2019,11
2019年11月17日 08:33:09,"['入緊夢，但乜都裝都無會唔會係負累？', '0']",0,1,1730649,2019,11
2019年11月17日 08:30:19,['pushhhh'],0,0,1730649,2019,11
2019年11月17日 08:29:49,[],0,0,1730649,2019,11
2019年11月17日 08:24:08,"['睇到po', '一棟禁 第二棟就會響！']",0,0,1730649,2019,11
2019年11月17日 08:23:14,['冇人會理你架'],0,0,1730649,2019,11
2019年11月17日 08:22:30,[],0,0,1730649,2019,11
2019年11月17日 08:22:20,[],0,0,1730649,2019,11
