,time,text,support,against,post_id,year,month
998,2019年11月21日 10:36:14,"['顯示更多', '照拉去普選', '普選有就自然可以達到佢地要既法治', '(當然佢地係小數)', '咁又係 佢哋成日話抗爭者用唔民主嘅方法爭取民主係自相矛盾 但係係極權統治下用民主方法爭取民主根本就係無稽之談', '總知俾佢地知道有票好過無票', '歸做同一類人', '有投票再用選票清算佢地', '無需要同佢地鬥蠢', '直接拉佢地入我地節奏', '同大家都想有獨立調查一樣']",0,0,1739703,2019,11
999,2019年11月21日 10:35:49,"['顯示更多', '不過講佢地都唔會明 高院話禁蒙面法違憲 佢哋就話法治已死 on99', '照拉去普選', '普選有就自然可以達到佢地要既法治', '(當然佢地係小數)', '咁又係 佢哋成日話抗爭者用唔民主嘅方法爭取民主係自相矛盾 但係係極權統治下用民主方法爭取民主根本就係無稽之談', '總知俾佢地知道有票好過無票', '歸做同一類人', '有投票再用選票清算佢地', '無需要同佢地鬥蠢', '直接拉佢地入我地節奏', '0']",0,1,1739703,2019,11
1000,2019年11月21日 02:15:08,"['港共 D 外判工程公司,', '好多馬路復修, D 磚要鋪過哂', '26']",0,3,1743393,2019,11
1001,2019年11月21日 03:50:01,['懷疑係佢地全球引起示威暴亂'],14,0,1743393,2019,11
1002,2019年11月21日 04:00:06,['幾年後：腫瘤科 癌症專科'],12,0,1743393,2019,11
1003,2019年11月21日 03:03:46,"['黑社會', '香港亂，只有黑社會最大得益', '本身已經活係平衡時空', '香港嘅混亂對佢哋有冇影響， 或者係影響不大', '甚至有利', '蒙面扮義士又可以為所欲為']",12,1,1743393,2019,11
1004,2019年11月21日 03:09:42,['賣遮嘅公司'],8,0,1743393,2019,11
1005,2019年11月21日 01:40:39,['林鄭表示：好彩我英國藉'],8,0,1743393,2019,11
1006,2019年11月21日 01:41:08,['Popo'],7,0,1743393,2019,11
1007,2019年11月21日 06:31:21,"['TD US, CS int, First Trade']",6,0,1743393,2019,11
1008,2019年11月21日 03:44:22,"['覺醒左既香港人', '大腦進化']",6,0,1743393,2019,11
1009,2019年11月21日 03:55:00,"['大律師', '呢個真，去狗屋保人份brief 都一皮，如果第二日就俾狗落charge 又一皮，密密食真係和味', '5']",0,1,1743393,2019,11
1010,2019年11月21日 03:53:11,"['的士佬/Uber/gogovan，無車返工，同散水嘅人都用佢，仲要加到100蚊位', '5']",0,1,1743393,2019,11
1011,2019年11月22日 20:08:18,"['勇和都殺', '勇- 防具', '和- memo紙']",4,0,1743393,2019,11
1012,2019年11月21日 04:16:25,"['搶晒香港生意', '單講金融.香港有大陸市場其實屈機好多', '但陣係金融，會計，資產管理囉', '中層人民生活香港窮成條街']",4,0,1743393,2019,11
1013,2019年11月21日 03:48:18,"['黑警', '', '大把ot']",3,0,1743393,2019,11
1014,2019年11月21日 03:46:38,['扮黃藍掂'],3,0,1743393,2019,11
1015,2019年11月13日 22:15:57,['係咪v go'],0,0,1719065,2019,11
1016,2019年8月1日 09:52:07,"['兄弟爬山 各有各做', '你咁樣分化 好咩？', '', '唔好成日道德綁架', '', '做多做少', '都係為香港']",3,0,1394928,2019,8
1017,2019年8月1日 10:19:39,"['兄弟爬山 各有各做', '你咁樣分化 好咩？', '', '唔好成日道德綁架', '', '做多做少', '都係為香港', '唔係道德綁架', '係佢地係到呃光環', '好似ming 仔咁由頭唔撚出聲', '咁佢決定唔出聲咪算啦', '但有一班係明明就一直冇出聲', '然後見依家咁多人講', '就係到呃光環', '刷存在感呀！越多人講 咪證明個運動越成功囉', '光咩環姐', '抗爭都要分先後？', '', '團結大家先會成功 唔係分化', '', '其實係果班youtuber 玩分化先']",0,0,1394928,2019,8
1018,2019年8月1日 10:18:21,[],0,0,1394928,2019,8
1019,2019年8月1日 10:17:46,[],0,0,1394928,2019,8
1020,2019年8月1日 10:17:18,[],0,0,1394928,2019,8
1021,2019年8月1日 10:16:59,[],0,0,1394928,2019,8
1022,2019年8月1日 10:09:59,"['兄弟爬山 各有各做', '你咁樣分化 好咩？', '', '唔好成日道德綁架', '', '做多做少', '都係為香港', '唔係道德綁架', '係佢地係到呃光環', '好似ming 仔咁由頭唔撚出聲', '咁佢決定唔出聲咪算啦', '但有一班係明明就一直冇出聲', '然後見依家咁多人講', '就係到呃光環', '刷存在感呀！', '越多人講 咪證明個運動越成功囉', '光咩環姐', '抗爭都要分先後？', '', '團結大家先會成功 唔係分化', '好多人就係個講字', '', '6月9不見不散', '最後自己係冷氣房睇直播', '', '612我一定出黎', '最後係屋企嘆住睇催淚彈', '', '如是者 到今時今日', '8月5三罷集會', '最後自己係屋企嘆住過', '', '得個講係唔夠架!', '係要做架']",0,0,1394928,2019,8
1023,2019年8月1日 10:05:19,"['成個抗爭依家已經講到每個人發揮自己既功用', '勇武既勇武', '但唔係個個都做到前線', '咁咪做後面support囉', '識first aid既就負責救人', '係記者既就報導真相', '係律師既提供法律自識', '有錢既可以買物資俾前線', 'Design可以做文宣', '和理非既可以用和平方法表達', '例如sing Hallelujah to the lord 、一蚊一蚊咁交稅、取消中戶口、等等', '', '而班自稱Kol既人', '一個channel閒明地10、20、30萬訂閱', '可以影響到好多人', '睇下條八婆陳怡', '佢一個影響到幾撚多藍絲', '但其他youtuber呢？', '淨係諗住自己利益', '驚得罪唔同立場既觀眾', '驚得罪客', '驚以後冇job接', '', '淨係識由自己利益出發', '個個好似佢地咁自私', '呢場抗爭輸撚硬']",0,0,1394928,2019,8
1024,2019年8月1日 10:03:58,"['兄弟爬山 各有各做', '你咁樣分化 好咩？', '', '唔好成日道德綁架', '', '做多做少', '都係為香港', '唔係道德綁架', '係佢地係到呃光環', '好似ming 仔咁由頭唔撚出聲', '咁佢決定唔出聲咪算啦', '但有一班係明明就一直冇出聲', '然後見依家咁多人講', '就係到呃光環', '刷存在感呀！', '越多人講 咪證明個運動越成功囉', '光咩環姐', '抗爭都要分先後？', '', '團結大家先會成功 唔係分化', '0']",0,1,1394928,2019,8
1025,2019年8月1日 10:00:55,"['612發夢嗰陣見到Creamy係添馬', '嗰日開始變左一世fans']",0,0,1394928,2019,8
1026,2019年8月1日 09:56:44,"['兄弟爬山 各有各做', '你咁樣分化 好咩？', '', '唔好成日道德綁架', '', '做多做少', '都係為香港', '唔係道德綁架', '係佢地係到呃光環', '好似ming 仔咁由頭唔撚出聲', '咁佢決定唔出聲咪算啦', '但有一班係明明就一直冇出聲', '然後見依家咁多人講', '就係到呃光環', '刷存在感呀！', '0']",0,1,1394928,2019,8
1027,2019年8月1日 09:54:35,"['仲有舊屎', '一出完聲明', '繼續賣廣告呃錢', '']",0,0,1394928,2019,8
1028,2019年8月1日 09:54:14,"['仲有舊屎', '一出完聲明', '繼續賣廣告呃錢']",0,0,1394928,2019,8
1029,2018年1月18日 02:42:04,['議乜撚員 同大陸啲貪官有咩分別'],0,0,532763,2018,1
1030,2017年11月7日 02:03:43,['點解咁多中國人都比以前生活好左'],0,0,460682,2017,11
1031,2017年11月7日 02:03:28,['以國家名義貪污並不犯法'],0,0,460682,2017,11
1032,2017年11月7日 02:00:34,['借打貪除敵為實'],0,0,460682,2017,11
1033,2017年11月6日 19:47:34,['打貪都有問題'],0,0,460682,2017,11
1034,2017年7月16日 23:26:08,['總辭之後你想做乜？'],1,0,325153,2017,7
1035,2017年7月17日 03:36:06,"['白鴿同中共攜手穩定香港', '爭取政黨自身最大利益']",0,0,325153,2017,7
1036,2017年7月17日 00:09:05,"['政黨利益先於香港？', '你坐左幾耐監？', '保皇狗一早制緊呢條路啦', '你依加先出post?', '有冇屌過保皇狗啊？', '睇過？', '支那五毛狗', '你想話白鴿係香港利益先於政黨?']",0,0,325153,2017,7
1037,2017年2月20日 03:02:24,"['審到判有罪為止', '', 'btw釋法話貪曾係原罪咪得囉']",0,0,127492,2017,2
1038,2017年2月20日 02:09:04,"['岩岩出：還柙等後日10am判刑！！！', '', '', '', '', '', '', '', '', '', '', '拒絕保釋，貪曾同冚家喊晒！！！！', '', '', '', '', '法官表示很大機會冇緩刑，大班記者等四五點囚車！！！', '', '還押得都唔會判得短']",0,0,127492,2017,2
1039,2017年2月20日 01:55:05,"['又攪3年..', '已判有罪既可先判刑架！！！！', '', '重審唔使錢呀..咪又係香港人出錢.', '橫掂都打慣荷包架，唔爭在啦！！！睇戲都要D錢既！！！！', '', '', '', '', '', '', '', '', '睇人仆街至開心，尤其所有瀨共狗賣港賤賊 ！！！']",0,0,127492,2017,2
1040,2017年2月20日 01:50:07,['想佢坐耐啲？'],0,0,127492,2017,2
1041,2017年2月20日 01:44:11,"['岩岩出：還柙等後日10am判刑！！！', '', '', '', '', '', '', '', '', '', '', '拒絕保釋，貪曾同冚家喊晒！！！！', '', '', '', '', '法官表示很大機會冇緩刑，大班記者等四五點囚車！！！']",0,0,127492,2017,2
1042,2017年2月20日 01:40:33,"['岩岩出：還柙等後日判刑！！！', '', '', '', '', '', '', '', '', '', '', '拒絕保釋，貪曾同冚家喊晒！！！！']",0,0,127492,2017,2
1043,2017年2月20日 01:37:30,['岩岩出：還柙等後日判刑！！！'],0,0,127492,2017,2
1044,2017年2月20日 01:31:00,['住死你'],0,0,127492,2017,2
1045,2017年2月20日 01:29:27,"['大家唔再記得慳電胆事件', '', '我覺得呢單佢貪得仲明顯', '喂，對佢老哥冚家黎講，呢D好濕碎乍！！！', '條數隨時過億, 咁都叫濕碎', '留意我用字啦！！！']",0,0,127492,2017,2
1046,2017年2月20日 01:27:07,"['大家唔再記得慳電胆事件', '', '我覺得呢單佢貪得仲明顯', '喂，對佢老哥冚家黎講，呢D好濕碎乍！！！', '條數隨時過億, 咁都叫濕碎']",0,0,127492,2017,2
1047,2017年2月20日 01:22:10,"['大家唔再記得慳電胆事件', '', '我覺得呢單佢貪得仲明顯', '喂，對佢老哥冚家黎講，呢D好濕碎乍！！！']",0,0,127492,2017,2
1048,2017年2月20日 01:15:14,"['大家唔再記得慳電胆事件', '', '我覺得呢單佢貪得仲明顯', '喂，對佢老哥冚家黎講，呢D好濕碎乍！！！']",0,0,127492,2017,2
1049,2017年2月20日 01:08:31,"['釋法啦', '', '建議新增貪污quota跟政府d point正比例增加', '火耗歸公']",0,0,127492,2017,2
1050,2017年2月20日 01:01:28,"['大家唔再記得慳電胆事件', '', '我覺得呢單佢貪得仲明顯']",0,0,127492,2017,2
1051,2017年2月20日 01:00:01,"['顯示更多', '', '已判有罪既可先判刑架！！！！', '入左一條罪判埋刑 之後仲要打多幾年官司審第二條', '仲要本身果條既上訴', '唔怕燒錢喎，佢自己連細佬妹兩仔心抱都搵埋唔少啦！！！']",0,0,127492,2017,2
1052,2017年2月20日 00:57:25,"['睇黎有人落 order 要玩到佢殘為止', '', '', '', '', '放心啦，萬事有天主""打救""呢條吹口哨賣港香港仔冚家啦！！！！']",0,0,127492,2017,2
1053,2017年2月20日 00:54:00,"['又攪3年..', '已判有罪既可先判刑架！！！！', '', '重審唔使錢呀..咪又係香港人出錢.', '橫掂都打慣荷包架，唔爭在啦！！！睇戲都要D錢既！！！！', '', '', '', '', '', '', '', '', '睇人仆街至開心，尤其所有瀨共狗賣港賤賊 ！！！']",0,0,127492,2017,2
1054,2017年2月20日 00:52:50,"['又攪3年..', '已判有罪既可先判刑架！！！！', '', '重審唔使錢呀..咪又係香港人出錢.', '橫掂都打慣荷包架，唔爭在啦！！！睇戲都要D錢既！！！！', '', '', '', '', '', '', '', '', '睇人仆街至開心，尤其所有瀨共狗賣港賤 ！！！']",0,0,127492,2017,2
1055,2017年2月20日 00:48:43,"['咁樣嚇佢命都短十年八年', '洗怕？？？萬事有天主""打救""佢冚家！！！！']",0,0,127492,2017,2
1056,2017年1月12日 10:11:28,['支持拉晒班炒場友'],0,0,71863,2017,1
1057,2017年1月12日 10:07:44,"['屌佢老母臭西', '想當年呀叔我踢波落去叫聲跟隊就有波踢，一有人揸住場紙話收場，當場撕9爛佢！(學校練波比賽教會波例外）', '', '今時今日去撚到邊都有班撚屌話book場，個撚個都話比賽，屌你個碌柒，原來而家好興踢埋啲乜柒聯賽，成日霸9哂啲場，最好笑真係有班柒頭真係比錢去報名，落到場當正自己b7 , c7 咁大帝，屌你67就有你份', '', '快啲報警拉哂班炒場撚，最好一區劃分兩種場，一種淨係跟隊場，唔比book，一種係無人book既時候可跟隊場就岩啦']",0,0,71863,2017,1
1058,2017年1月12日 09:41:11,"['其實算唔算犯法？', '召喚法律撚']",0,0,71863,2017,1
1059,2017年1月7日 22:31:58,['改完例都冇乜用'],0,0,71863,2017,1
1060,2017年1月7日 19:06:10,"['', '游泳池都係啦', '啲泳會泳班成撚日唔租線', '一下落20、30個??仔', '啲浪仲大過維港']",0,0,71863,2017,1
1061,2017年1月7日 13:18:02,"['如果你有踢開波就知有幾難book', '專業炒場已經唔係一時三刻既事', '', 'btw 早幾年報紙有報導過 結果都係不了了之', '', '無踢開波不過成日都book唔到羽毛球場', '', 'D 羽毛球會book撚曬黎開班']",0,0,71863,2017,1
1062,2017年1月7日 13:05:51,"['如果你有踢開波就知有幾難book', '專業炒場已經唔係一時三刻既事', '', 'btw 早幾年報紙有報導過 結果都係不了了之', '', '無踢開波不過成日都book唔到羽毛球場']",0,0,71863,2017,1
1063,2017年1月7日 12:46:47,['我都唔撚明點解可以比人一次過book n咁多個場'],0,0,71863,2017,1
1064,2017年1月7日 12:33:37,"['如果你有踢開波就知有幾難book', '專業炒場已經唔係一時三刻既事', '', 'btw 早幾年報紙有報導過 結果都係不了了之']",0,0,71863,2017,1
1065,2017年1月11日 00:41:26,"['http://www.metrodaily.hk/metro_news/%E4%B8%BB%E6%8E%A7%E5%AE%98%E6%89%B9%E7%85%B2%E5%91%94%E5%88%A9%E7%94%A8%E6%AC%8A%E4%BD%8D%E2%80%82%E6%90%8D%E5%85%AC%E7%9C%BE%E5%88%A9%E7%9B%8A/', '', '', '唔知點解對今次貪曾伏法無咩感覺', '可能D仇恨去曬689度', '', '因為689貪得仲勁', '貪曾都係貪平租樓', '689有ugl, 宋林案', '2單都過千萬']",0,0,76092,2017,1
1066,2017年1月11日 00:29:44,"['其中一名女陪審員宣誓時未能讀出英文字”almighty”（全能的），法官指陪審員需有一定程度英語水平', '', '原來要識英文', '庭上D律師法官係咪都講英文? 如果D陪審員英文得半桶水點算?', '', 'd陪審團仲要有咁上下學歷先搵']",0,0,76092,2017,1
1067,2017年1月10日 23:45:01,"['其中一名女陪審員宣誓時未能讀出英文字”almighty”（全能的），法官指陪審員需有一定程度英語水平', '', '原來要識英文', '庭上D律師法官係咪都講英文? 如果D陪審員英文得半桶水點算?']",0,0,76092,2017,1
1068,2017年1月10日 23:42:33,"['http://www.metrodaily.hk/metro_news/%E4%B8%BB%E6%8E%A7%E5%AE%98%E6%89%B9%E7%85%B2%E5%91%94%E5%88%A9%E7%94%A8%E6%AC%8A%E4%BD%8D%E2%80%82%E6%90%8D%E5%85%AC%E7%9C%BE%E5%88%A9%E7%9B%8A/', '', '', '唔知點解對今次貪曾伏法無咩感覺', '可能D仇恨去曬689度']",0,0,76092,2017,1
1069,2021年1月24日 23:53:20,['其實都估到'],1,0,2379227,2021,1
1070,2021年1月25日 00:06:43,"['去d連登仔講，咁多年入政府做嘅多數都係3大，當中港大最多', '想知港大嘅學生點解可以管理得香港咁好']",0,0,2379227,2021,1
1071,2021年1月10日 02:07:02,['全球一體化當然包括支共'],0,0,2360623,2021,1
1072,2023年2月2日 02:15:54,"['睇個樣薯下薯下咁', '唔怪得第一個衝', '不過最後撚返啲業主轉頭', '發哂報響哂朵算係階段性勝利', '131']",3,2,3294963,2023,2
1073,2023年2月2日 02:18:39,"['唔怪之得咁落力', '原來係公報私仇']",73,2,3294963,2023,2
1074,2023年2月2日 02:15:16,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '184']",141,21,3294963,2023,2
1075,2023年2月2日 02:19:02,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '梁錦蟲而家先做財政司咪好', '實有你呢d人撐', '68']",26,2,3294963,2023,2
1076,2023年2月2日 02:19:24,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '好似股票佬咁樣', '講完經之後冇講到本人冇持有以上股票姐', '再簡單啲講即係冇利申', '咁佢咪俾抵人屌', '35']",2,2,3294963,2023,2
1077,2023年2月2日 02:15:19,"['愛國又愛港，驚閪咩？', '34']",2,1,3294963,2023,2
1078,2023年2月2日 02:24:42,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '""有咩利益衝突，佢有啟德物業唔可以申請遊行反對？""', '難得你夠膽講得出口']",32,14,3294963,2023,2
1079,2023年2月2日 02:16:23,['蟹埋一份'],16,1,3294963,2023,2
1080,2023年2月2日 02:33:49,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '好似股票佬咁樣', '講完經之後冇講到本人冇持有以上股票姐', '再簡單啲講即係冇利申', '咁佢咪俾抵人屌', '其實佢咪就係申報咗囉，唔申報你點搵到佢啲資料出嚟', '屌', '佢申請遊行嗰陣冇講吖嘛', '普通市民會唔會抄返佢之前啲資料黎睇先', '知唔知咩叫避嫌呀？', '口講為公眾利益、自己有物業唔講定係咪冇問題先', '15']",4,1,3294963,2023,2
1081,2023年2月2日 03:37:01,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '梁錦蟲而家先做財政司咪好', '實有你呢d人撐', '一個有決定權/知幾時執行，一個除左層樓咩都無，你話一樣？', '8']",0,1,3294963,2023,2
1082,2023年2月2日 02:29:46,"['咁算利益衝突咩？咁講法住公屋嘅議員（如果有）係唔係唔可以處理公屋政策', '公屋係咪你資產', '你行使公權力係咪可以直接/間接導致你嘅資產升值/減值', '15']",7,2,3294963,2023,2
1083,2023年2月2日 02:16:28,['我就係要呢啲'],9,1,3294963,2023,2
1084,2023年2月2日 03:15:29,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '佢係同啲「利益」有衝突', '', '明明將來咁多人嚟自己區住，政治上利益仲多過自己層樓跌價啦，到時做得好好睇睇，一到立法會選舉成村人選佢入去，到時仲洗撚理你哋班啟德私樓居民', '', '本身唔出聲仲好地地，宜家政府、啟德居民、受益人士都針對你']",7,0,3294963,2023,2
1085,2023年2月2日 03:03:05,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '大佬佢持份者喎偷換概念做乜撚', '9']",2,1,3294963,2023,2
1086,2023年2月2日 02:34:46,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '你都講得好肉酸']",11,4,3294963,2023,2
1087,2023年2月2日 03:26:25,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '一早利申咪冇問題', '以前譚香文都反呢樣嗰樣 但人哋講明係星河明居業委會', '', '但呢條友冇喎']",6,0,3294963,2023,2
1088,2023年2月2日 03:09:37,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '好簡單一個道理 你可以有反對既聲音 但唔可以有反對既實權 作為區議會主席 絕對有實權阻礙決定', '不嬲公僕都唔可以公器私用 你仲要咁光明正大咁用', '11']",5,4,3294963,2023,2
1089,2023年2月2日 03:39:57,"['顯示更多', '其實好似真係無問題', '', '咁鄉黑嗰班係咪全部唔可以做區議員?', '鄉黑代表佢自己條村同時, 又持有自己間丁屋喎', '方向錯咗', '無人質疑唔可以做，甚至鄉事委員會主席係當然議員添，問題係你處理/討論相關議題時要申報所有潛在利益，因為你嘅言論同別人考慮你嘅論點係涉及公權力嘅行使，而你嘅公權力有可能使你嘅資產增值，就要俾公眾同stakeholders及時知道', '咁而家佢自己申請遊行咋喎', '申請遊行又唔係開緊區議會', '', '', '雖然佢係藍尸啫, 但唔係咁樣入佢既', '咁係你睇得公權力太狹窄', '', '區議會一樣係諮詢組織，無法定權力，但都一樣要求申報，問題就係在於你嘅身份可以左右到政策執行，而佢以立法會議員身份搞遊行，約局長，又話要響有撥款權嘅工務小組跟進，就已經係公權力嘅行使啦，但整個過程佢都無主動提出佢係有相關潛在利益，就係問題所在']",9,4,3294963,2023,2
1090,2023年2月2日 03:01:38,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '不如你返去啪多幾劑乙醯膽鹼先，我懷疑你開始失智，引發思緒紊亂嘅行為。']",9,4,3294963,2023,2
1091,2023年2月2日 02:33:41,"['夠膽反政府', '依家就俾少少苦頭你試下先', '再反就擠多d牙膏出黎', '', '不過你就算唔搞落去', '阿楊生你政治生涯都已經玩完', '5']",0,1,3294963,2023,2
1092,2023年2月2日 02:16:38,['港共'],6,1,3294963,2023,2
1093,2023年2月2日 04:09:05,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '佢揸住啟德嘅物業', '啟德再起公屋有機會令樓價跌', '佢都會有損失', '', '然後佢用議員身份反對起啟德公屋', '成功爭取嘅就可以阻止樓價受影響', '佢就會有得益', '無論資產上同政治上都係', '', '咁咪就係利益衝突囉', '4']",0,1,3294963,2023,2
1094,2023年2月2日 03:24:09,"['有咩利益衝突，佢有啟德物業唔可以申請遊行反對？', '', '佢亦都係九龍城區議會主席，又唔可以反對自己嗰區嘅項目？', '', '', '係條友肉酸，咁樣跪低啫', '', '新地隔離都有項目，唔通佢持有新地股票就唔可以反對啟德起公屋？', '好簡單一個道理 你可以有反對既聲音 但唔可以有反對既實權 作為區議會主席 絕對有實權阻礙決定', '不嬲公僕都唔可以公器私用 你仲要咁光明正大咁用', '其實好似真係無問題', '', '咁鄉黑嗰班係咪全部唔可以做區議員?', '鄉黑代表佢自己條村同時, 又持有自己間丁屋喎', '方向錯咗', '無人質疑唔可以做，甚至鄉事委員會主席係當然議員添，問題係你處理/討論相關議題時要申報所有潛在利益，因為你嘅言論同別人考慮你嘅論點係涉及公權力嘅行使，而你嘅公權力有可能使你嘅資產增值，就要俾公眾同stakeholders及時知道', '8']",4,1,3294963,2023,2
1095,2022年10月10日 00:58:26,"['證明經濟倒退， 比卡超都唔會搞得掂經濟', '127']",6,4,3174921,2022,10
1096,2022年10月10日 01:00:39,"['其實香港買餸都唔平，煮一餐分分鐘四五十蚊，如果一個人真係食依種兩餸飯好過', '94']",1,1,3174921,2022,10
1097,2022年10月10日 01:04:00,"['人地19蚊都做得住咁多年...', '今獲真係搞手為求打個和']",89,0,3174921,2022,10
1098,2022年10月10日 01:00:00,['19蚊真係好平以前中學出去食過出前一丁餐都廿頭'],55,2,3174921,2022,10
1099,2022年10月10日 00:52:56,"['婆婆你好嘢', '53']",1,1,3174921,2022,10
1100,2022年10月10日 01:01:02,"['人地19蚊都做得住咁多年...', '55']",4,6,3174921,2022,10
1101,2022年10月10日 01:00:32,"['https://youtu.be/UCJOWRLkSqY?t=802', '50']",0,2,3174921,2022,10
1102,2022年10月10日 00:59:05,['19蚊真係堅抵'],37,1,3174921,2022,10
1103,2022年10月10日 01:05:10,"['仲有薄利 三四十嗰啲真係食水深', '34']",2,4,3174921,2022,10
1104,2022年10月10日 01:36:43,"['呢句絕對配得起佢:', '""攪手但求打個和""', '有冇人夾錢送呢個牌匾俾佢?']",31,2,3174921,2022,10
1105,2022年10月10日 01:56:50,"['D假設真係睇到笑出聲', '28']",2,1,3174921,2022,10
1106,2022年10月10日 01:58:47,"['人地19蚊都做得住咁多年...', '就算間鋪係自己都難做', '真係打個和就算', '可能蝕埋當做善事', '23']",0,2,3174921,2022,10
1107,2022年10月10日 01:19:23,"['其實香港買餸都唔平，煮一餐分分鐘四五十蚊，如果一個人真係食依種兩餸飯好過', '2個人38', '3個以上先煮', '計埋燈油火蠟又煮又洗', '3個人都蝕啦', '10']",0,2,3174921,2022,10
1108,2022年10月10日 01:40:36,"['你老母係雞', '12']",3,1,3174921,2022,10
1109,2022年10月10日 01:22:56,"['其實香港買餸都唔平，煮一餐分分鐘四五十蚊，如果一個人真係食依種兩餸飯好過', '2個人38', '3個以上先煮', '計埋燈油火蠟又煮又洗', '3個人都蝕啦', '依家凍肉貴到high high']",9,0,3174921,2022,10
1110,2022年10月10日 01:14:20,"['證明經濟倒退， 比卡超都唔會搞得掂經濟', '仲差地灘經濟未搞']",9,0,3174921,2022,10
1111,2022年10月10日 04:29:40,"['睇相已經覺得勁難食', '勁似狗飯真係塞飽個肚就算', '香港地做人真係做到好無尊嚴', '19蚊食到餐三餸飯仲要求賣相好係想點', '你眼中係狗飯但分分鐘係人地苟活嘅必需品', '8']",0,1,3174921,2022,10
1112,2022年10月10日 01:24:00,"['其實香港買餸都唔平，煮一餐分分鐘四五十蚊，如果一個人真係食依種兩餸飯好過', '2個人38', '3個以上先煮', '計埋燈油火蠟又煮又洗', '3個人都蝕啦', '其實係', '落街市平但人迫人', '煮又煮到身水身汗']",8,0,3174921,2022,10
1113,2022年10月10日 01:08:49,"['其實香港買餸都唔平，煮一餐分分鐘四五十蚊，如果一個人真係食依種兩餸飯好過', '2個人38', '3個以上先煮', '8']",0,1,3174921,2022,10
1114,2022年10月10日 03:47:54,"['睇個樣都覺得難食', '食野唔係睇價錢 需要睇品質', '你同啲基層講囉', '做咩唔餐餐食好啲咁', '7']",0,1,3174921,2022,10
1115,2022年10月10日 01:55:03,"['人地19蚊都做得住咁多年...', '8年前$12 食過', '6']",0,1,3174921,2022,10
